"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.548444987E1,7.292263638E-1,-2.688123203E0,-1.358947180E1,1.387196890E1
2.549438687E1,6.711427548E-1,-2.782705716E0,-1.227055629E1,1.260001728E1
2.550432387E1,2.587520103E-1,-3.110949692E0,-9.925248621E0,1.040459133E1
2.551426187E1,-2.379670590E-3,-3.469138136E0,-6.001455846E0,6.931983651E0
2.552419887E1,-3.498432979E-1,-3.624412702E0,-1.433788149E0,3.913375298E0
2.553413587E1,-1.141459526E0,-3.834342070E0,3.038658811E0,5.023798993E0
2.554407387E1,-5.606389305E-1,-3.318139932E0,7.354897989E0,8.088194672E0
2.555401087E1,1.731539772E0,-1.525521022E0,1.177144381E1,1.199551307E1
2.556394787E1,3.905067651E0,7.196651430E-1,1.416219137E1,1.470833558E1
2.557388487E1,3.766920457E0,2.310374214E0,1.478740607E1,1.543356398E1
2.558382287E1,2.661644087E0,3.864862196E0,1.583957043E1,1.652009384E1
2.559375987E1,1.779463844E0,5.554333298E0,1.690362919E1,1.788154886E1
2.560369687E1,5.606381631E-1,7.351331772E0,1.706215189E1,1.858691531E1
2.561363487E1,-6.415138167E-1,9.035219368E0,1.474049971E1,1.730112888E1
2.562357187E1,-7.372542255E-1,8.203102693E0,1.146109816E1,1.411351157E1
2.563350887E1,-1.633053218E0,2.597877861E0,1.215451830E1,1.253587441E1
2.564344587E1,-2.668938196E0,-4.470670868E0,1.921031250E1,1.990342270E1
2.565338387E1,-2.495714432E0,-9.378849707E0,2.825306308E1,2.987351646E1
2.566332087E1,-1.826841055E0,-1.263019631E1,3.187811693E1,3.433764037E1
2.567325787E1,3.887907974E-1,-1.315212229E1,3.014427248E1,3.289082915E1
2.568319587E1,2.461084882E0,-1.136298306E1,2.501349511E1,2.758349616E1
2.569313287E1,2.620927293E0,-8.994883520E0,1.760324504E1,1.994119919E1
2.570306987E1,2.065077086E0,-6.236061341E0,9.254240863E0,1.134874347E1
2.571300787E1,1.589529469E0,-4.284551362E0,7.320643830E-1,4.628164060E0
2.572294487E1,1.367458504E0,-2.973146022E0,-6.219805496E0,7.028194679E0
2.573288188E1,9.416800475E-1,-2.221953058E0,-1.089527129E1,1.115933570E1
2.574281888E1,3.841572810E-1,-1.805405601E0,-1.356121220E1,1.368625378E1
2.575275688E1,6.424021550E-2,-1.596459442E0,-1.483921357E1,1.492498137E1
2.576269388E1,3.655960623E-2,-1.485250225E0,-1.557208721E1,1.564280042E1
2.577263087E1,4.222384058E-2,-1.231336054E0,-1.647828869E1,1.652428424E1
2.578256888E1,-8.266245313E-2,-1.078622569E0,-1.768252860E1,1.771558854E1
2.579250587E1,-1.645913000E-1,-9.990264688E-1,-1.888931088E1,1.891642698E1
2.580244287E1,-1.918428332E-1,-8.506317370E-1,-1.983010215E1,1.984926521E1
2.581237987E1,-7.912459530E-2,-7.475261754E-1,-2.066140314E1,2.067507281E1
2.582231787E1,4.342434704E-2,-7.514324078E-1,-2.149780056E1,2.151097314E1
2.583225487E1,-5.815786868E-3,-8.687657069E-1,-2.246868394E1,2.248547411E1
2.584219187E1,3.182464063E-2,-1.165393057E0,-2.307483205E1,2.310426428E1
2.585212987E1,5.023906492E-1,-2.160426023E0,-2.159877028E1,2.171236318E1
2.586206687E1,1.315594578E0,-3.368741736E0,-1.757880484E1,1.794696603E1
2.587200387E1,2.465759731E0,-4.596663455E0,-1.337344992E1,1.435473611E1
2.588194087E1,4.446151154E0,-6.208744318E0,-1.076459187E1,1.319822731E1
2.589187887E1,5.877721161E0,-7.590207489E0,-1.092962719E1,1.454701366E1
2.590181587E1,3.785211132E0,-7.956439070E0,-1.317642682E1,1.585089808E1
2.591175250E1,-1.586406471E0,-7.040192072E0,-1.391087102E1,1.567141737E1
2.592169050E1,-5.269929991E0,-6.826156497E0,-8.977283986E0,1.244830119E1
2.593162750E1,-6.870940906E0,-8.016510440E0,2.804966066E0,1.092438114E1
2.594156450E1,-5.957218151E0,-8.774724741E0,1.952860802E1,2.222275351E1
2.595150250E1,-1.477728220E0,-8.545677025E0,3.077558699E1,3.197419321E1
2.596143950E1,4.382968480E0,-7.095778627E0,3.389457836E1,3.490562891E1
2.597137650E1,6.224966834E0,-3.234514223E0,2.731765358E1,2.820401552E1
2.598131350E1,3.546027560E0,2.099614834E0,1.754086343E1,1.801845120E1
2.599125150E1,-5.917562773E-1,7.014011164E0,1.150464472E1,1.348715605E1
2.600118850E1,-5.814965919E0,1.057377149E1,9.268527365E0,1.521591508E1
2.601112550E1,-1.108847031E1,1.453723529E1,8.772780542E0,2.027922736E1
2.602106350E1,-1.065145059E1,1.776446563E1,8.838928338E0,2.252013084E1
2.603100050E1,-6.294018942E0,1.560836801E1,8.926675165E0,1.905049490E1
2.604093750E1,-3.477555203E0,1.035371972E1,1.051079347E1,1.515815562E1
2.605087450E1,-2.547886798E0,4.138858044E0,1.601448638E1,1.673575953E1
2.606081250E1,-1.953119132E0,-3.123438468E0,2.354271221E1,2.382918044E1
2.607074950E1,3.238747899E-1,-7.733077771E0,2.651242884E1,2.761909248E1
2.608068650E1,3.140555899E0,-8.810891524E0,2.312907082E1,2.494892418E1
2.609062450E1,4.106615912E0,-8.335411150E0,1.673584685E1,1.914241215E1
2.610056150E1,3.702884967E0,-7.256452512E0,1.095985028E1,1.365597958E1
2.611049850E1,2.649207351E0,-6.198902285E0,6.159817742E0,9.131705412E0
2.612043650E1,1.585657589E0,-5.113461424E0,1.237781294E0,5.494897657E0
2.613037350E1,6.060762181E-1,-3.959948448E0,-3.952632412E0,5.627772479E0
2.614031050E1,-2.507310557E-1,-3.108702900E0,-8.651298205E0,9.196296016E0
2.615024750E1,-9.321536176E-1,-2.498527527E0,-1.238510442E1,1.266895266E1
2.616018550E1,-1.428650054E0,-2.189504081E0,-1.497315925E1,1.519968641E1
2.617012250E1,-1.520969696E0,-2.486845375E0,-1.642477614E1,1.668145737E1
2.618005950E1,-7.508764107E-1,-2.659957457E0,-1.679646961E1,1.702235531E1
2.618999750E1,-7.198894568E-2,-2.010854685E0,-1.707266752E1,1.719083172E1
2.619993450E1,9.289434962E-2,-1.215332371E0,-1.818036171E1,1.822117488E1
2.620987150E1,1.199082667E-1,-6.966556916E-1,-1.990751461E1,1.992006137E1
2.621980850E1,-6.107029371E-2,-4.038882351E-1,-2.180920222E1,2.181302722E1
2.622974650E1,-5.339407631E-1,-2.669305108E-1,-2.317298575E1,2.318067327E1
2.623968350E1,-7.456677110E-1,-4.460715106E-1,-2.331251201E1,2.332869941E1
2.624962050E1,-9.499664292E-2,-1.139628178E0,-2.213368526E1,2.216320825E1
2.625955850E1,1.247615726E0,-2.617846395E0,-1.965785020E1,1.987059987E1
2.626949550E1,2.794893360E0,-4.243783698E0,-1.649317570E1,1.725821467E1
2.627943250E1,3.720409073E0,-5.202889325E0,-1.335374949E1,1.480655687E1
2.628936950E1,3.824973076E0,-5.701229973E0,-1.089700908E1,1.287941184E1
2.629930750E1,3.208263148E0,-5.871599711E0,-9.399288649E0,1.153755878E1
2.630924450E1,1.730824657E0,-5.984103064E0,-7.996837483E0,1.013679699E1
2.631918150E1,-1.594477784E-1,-6.260722557E0,-5.174149091E0,8.123662311E0
2.632911950E1,-5.830103776E-1,-6.388374292E0,2.035351449E-1,6.418150337E0
2.633905650E1,9.636685020E-1,-6.018057845E0,8.257175404E0,1.026287596E1
2.634899350E1,2.861947475E0,-5.116706629E0,1.658244982E1,1.758832204E1
2.635893150E1,3.899019876E0,-3.719027376E0,2.111324088E1,2.178996240E1
2.636886850E1,3.335686549E0,-1.625537792E0,2.161849645E1,2.193464307E1
2.637880550E1,1.680460835E0,1.024482541E0,2.059768954E1,2.069150375E1
2.638874250E1,-5.827095383E-1,3.104742873E0,1.955643492E1,1.980992492E1
2.639868050E1,-2.194606361E0,4.914826831E0,1.966275484E1,2.038616560E1
2.640861750E1,-2.788783605E0,6.095412415E0,1.978987331E1,2.089426840E1
2.641855450E1,-2.550922673E0,7.355552292E0,1.852575908E1,2.009515129E1
2.642849250E1,-2.691823905E0,7.429090385E0,1.621116215E1,1.803438599E1
2.643842950E1,-2.481319172E0,5.538997221E0,1.500684623E1,1.618773822E1
2.644836650E1,-2.348528904E0,2.956590216E0,1.582060557E1,1.626494926E1
2.645830350E1,-2.980169113E0,-4.302060777E-1,1.658601662E1,1.685711816E1
2.646824150E1,-3.031770791E0,-3.847253891E0,1.655157301E1,1.726115772E1
2.647817850E1,-1.867644095E0,-6.235902881E0,1.541074382E1,1.672918421E1
2.648811550E1,-3.418025358E-1,-7.164044870E0,1.265058321E1,1.454227023E1
2.649805350E1,8.839358693E-1,-6.649311553E0,9.156119322E0,1.135029549E1
2.650799050E1,1.293618988E0,-5.429162537E0,5.959397408E0,8.164782509E0
2.651792750E1,9.751261210E-1,-4.158045098E0,3.020287444E0,5.230903003E0
2.652786550E1,5.019142839E-1,-3.301875317E0,-1.696569622E-2,3.339848258E0
2.653780250E1,2.900941277E-1,-2.697382269E0,-3.015865780E0,4.056534495E0
2.654773950E1,1.134830720E-1,-2.051910472E0,-6.016272106E0,6.357573833E0
2.655767650E1,-4.110351634E-3,-1.214318099E0,-8.864835597E0,8.947619544E0
2.656761450E1,-1.595490084E-1,-4.377186169E-1,-1.144397167E1,1.145345105E1
2.657755150E1,-1.751165074E-1,1.472686312E-1,-1.369341892E1,1.369533043E1
2.658748850E1,5.568823777E-2,6.448736268E-1,-1.523686751E1,1.525060965E1
2.659742650E1,2.579616495E-1,8.191613645E-1,-1.616958026E1,1.619237152E1
2.660736350E1,5.392184965E-1,7.661270455E-1,-1.668132390E1,1.670761127E1
2.661730050E1,9.838099672E-1,7.894820673E-1,-1.659687958E1,1.664474619E1
2.662723750E1,1.375203287E0,1.094966560E0,-1.596196084E1,1.605846598E1
2.663717550E1,1.393518813E0,1.530302144E0,-1.597668413E1,1.611018793E1
2.664711250E1,1.216022562E0,1.862739012E0,-1.693925277E1,1.708469467E1
2.665704950E1,8.120840409E-1,1.922035626E0,-1.819807176E1,1.831730103E1
2.666698750E1,3.206270271E-1,1.846030301E0,-1.909687300E1,1.918856920E1
2.667692450E1,-6.235169275E-2,1.590785012E0,-1.904847911E1,1.911489056E1
2.668686150E1,4.522525292E-2,1.022472707E0,-1.785036825E1,1.787968519E1
2.669679850E1,7.647020059E-1,7.926153892E-2,-1.588063308E1,1.589923139E1
2.670673650E1,1.497573085E0,-7.840095851E-1,-1.330745357E1,1.341438469E1
2.671667350E1,1.794031158E0,-1.209698360E0,-1.087328576E1,1.108649003E1
2.672661050E1,1.687512285E0,-1.581203911E0,-9.655748112E0,9.928815394E0
2.673654850E1,1.359416536E0,-1.588722260E0,-9.784047133E0,1.000498026E1
2.674648550E1,5.993050327E-1,-1.542573842E0,-1.006308620E1,1.019825498E1
2.675642250E1,-6.476906691E-1,-1.891287165E0,-7.593616415E0,7.852355099E0
2.676636050E1,-1.256262589E0,-2.262012040E0,-9.192015964E-1,2.745874311E0
2.677629750E1,-9.693658827E-1,-2.734443091E0,9.380918452E0,9.819291228E0
2.678623450E1,-2.626591929E-1,-3.540794010E0,1.998844475E1,2.030133335E1
2.679617150E1,1.074435597E0,-4.457916629E0,2.649859900E1,2.689243726E1
2.680610950E1,2.497566245E0,-4.019416970E0,2.899687101E1,2.938047103E1
2.681604650E1,2.473082491E0,-2.590919090E0,2.842654295E1,2.865130613E1
2.682598350E1,2.041183755E0,-8.924023452E-1,2.646189486E1,2.655550212E1
2.683592150E1,2.090141906E0,7.791955724E-2,2.523927715E1,2.532579467E1
2.684585850E1,2.021864115E0,3.520244555E-1,2.510454327E1,2.518828991E1
2.685579550E1,1.509125429E0,-8.686621381E-1,2.602590074E1,2.608408600E1
2.686573250E1,3.647124019E-1,-3.422495482E0,2.741737434E1,2.763256966E1
2.687567050E1,-7.158711040E-1,-6.183612986E0,2.892451522E1,2.958677275E1
2.688560750E1,-1.793345572E0,-9.090962044E0,2.859984507E1,3.006347979E1
2.689554450E1,-2.632228206E0,-1.094755826E1,2.563667732E1,2.800030145E1
2.690548250E1,-3.527197479E0,-1.081223849E1,2.106465052E1,2.393877868E1
2.691541967E1,-4.337540292E0,-9.263315742E0,1.504236105E1,1.819054425E1
2.692535667E1,-4.274176355E0,-6.614289070E0,8.225608626E0,1.138762665E1
2.693529367E1,-4.115975550E0,-3.705373250E0,1.462155915E0,5.727909355E0
2.694523167E1,-4.626163242E0,-1.853124435E0,-4.163315778E0,6.493739661E0
2.695516867E1,-5.554493512E0,-1.069879812E0,-8.319786220E0,1.006061051E1
2.696510567E1,-6.454254870E0,-1.080854744E0,-1.112541536E1,1.290738238E1
2.697504367E1,-6.891641804E0,-1.262391932E0,-1.335662632E1,1.508269958E1
2.698498067E1,-6.907677208E0,-1.074865952E0,-1.560020296E1,1.709496048E1
2.699491767E1,-6.639270129E0,-6.535753070E-1,-1.775398158E1,1.896604678E1
2.700485567E1,-6.702455142E0,-4.251378208E-1,-2.012264771E1,2.121378320E1
2.701479267E1,-6.824793511E0,-1.448483956E-1,-2.297899150E1,2.397150054E1
2.702472967E1,-6.763819916E0,-2.307822928E-1,-2.535434100E1,2.624204885E1
2.703466667E1,-6.319557826E0,-3.621872087E-1,-2.649477493E1,2.724043115E1
2.704460467E1,-5.375692674E0,-3.727877721E-2,-2.651986182E1,2.705924116E1
2.705454167E1,-4.509154025E0,1.029343843E-1,-2.549579450E1,2.589167053E1
2.706447867E1,-3.778818664E0,-3.626888998E-2,-2.401123557E1,2.430679369E1
2.707441667E1,-3.455855893E0,-3.898400071E-1,-2.298331844E1,2.324495304E1
2.708435367E1,-3.523086887E0,-7.699275894E-1,-2.257289068E1,2.285914092E1
2.709429067E1,-3.638948588E0,-1.099321785E0,-2.193780354E1,2.226471826E1
2.710422767E1,-3.644630620E0,-1.542262770E0,-2.013392582E1,2.051918311E1
2.711416567E1,-3.490300671E0,-2.453059871E0,-1.715382453E1,1.767635137E1
2.712410267E1,-2.987088123E0,-3.352597573E0,-1.288490687E1,1.364490495E1
2.713403967E1,-2.420808968E0,-4.123298603E0,-7.050028843E0,8.518498349E0
2.714397767E1,-1.779549213E0,-4.494057392E0,-7.868282354E-1,4.897187551E0
2.715391467E1,-9.346599535E-1,-4.205663360E0,4.342852780E0,6.117316715E0
2.716385167E1,-2.535248188E-1,-3.083282422E0,8.397227914E0,8.948985527E0
2.717378967E1,1.182318846E0,-1.125258353E0,1.145615025E1,1.157183921E1
2.718372667E1,2.724507794E0,6.737581412E-1,1.376116242E1,1.404444673E1
2.719366367E1,4.410203934E0,2.141358838E0,1.718087843E1,1.786667009E1
2.720360067E1,5.502905867E0,2.394275619E0,2.193850988E1,2.274451021E1
2.721353867E1,6.073322219E0,1.576396330E0,2.658509570E1,2.731551906E1
2.722347567E1,6.901919455E0,4.344327740E-1,3.023499320E1,3.101580303E1
2.723341267E1,7.137711350E0,-6.914176096E-1,3.162507048E1,3.242792107E1
2.724335067E1,5.570841742E0,-2.628943825E0,3.092427935E1,3.153183592E1
2.725328767E1,2.788798515E0,-5.245060614E0,2.938790473E1,2.998227813E1
2.726322467E1,9.766417924E-1,-7.632892163E0,2.791244172E1,2.895374370E1
2.727316167E1,4.447835152E-1,-8.147962280E0,2.674335877E1,2.796058583E1
2.728309967E1,-1.013737771E0,-7.535327861E0,2.367359395E1,2.486459090E1
2.729303667E1,-2.322828053E0,-6.068476632E0,1.918000170E1,2.025078774E1
2.730297367E1,-2.956910935E0,-4.240513058E0,1.398689301E1,1.491168835E1
2.731291167E1,-2.862369644E0,-2.473133362E0,8.201121656E0,9.031497386E0
2.732284867E1,-2.146601159E0,-1.142778000E0,2.180502146E0,3.266255915E0
2.733278567E1,-1.283405656E0,-5.931356355E-1,-3.328964882E0,3.616759205E0
2.734272267E1,-8.628459857E-1,-7.788051246E-1,-7.985924824E0,8.070070379E0
2.735266067E1,-1.068951201E0,-1.303202135E0,-1.202966621E1,1.214717505E1
2.736259767E1,-1.943984904E0,-2.077303175E0,-1.539671284E1,1.565736351E1
2.737253467E1,-3.008684229E0,-2.614483076E0,-1.793902958E1,1.837651993E1
2.738247267E1,-3.460955835E0,-2.590960897E0,-1.973989599E1,2.020779026E1
2.739240967E1,-3.450012186E0,-2.175535959E0,-2.132821026E1,2.171469764E1
2.740234667E1,-3.593914210E0,-1.873390885E0,-2.352071498E1,2.386733848E1
2.741228467E1,-4.150071250E0,-1.613503053E0,-2.633113475E1,2.670496472E1
2.742222167E1,-4.713986083E0,-1.264047571E0,-2.881697323E1,2.922734041E1
2.743215867E1,-5.093289700E0,-1.098062222E0,-2.975635416E1,3.020907071E1
2.744209567E1,-5.250038348E0,-1.094832366E0,-2.909434643E1,2.958449856E1
2.745203367E1,-5.021575354E0,-1.374589622E0,-2.716506464E1,2.765947311E1
2.746197067E1,-4.321961848E0,-2.083174803E0,-2.445158704E1,2.491784662E1
2.747190767E1,-3.155656918E0,-2.310507238E0,-2.219054593E1,2.253257515E1
2.748184567E1,-2.071569542E0,-1.984340194E0,-2.053567163E1,2.073506247E1
2.749178267E1,-1.704176264E0,-1.369647701E0,-1.942474042E1,1.954739604E1
2.750171967E1,-1.919264192E0,-9.109886704E-1,-1.795072869E1,1.807600995E1
2.751165667E1,-1.934792642E0,-1.093244555E0,-1.438033110E1,1.455103188E1
2.752159467E1,-1.471286635E0,-2.010718445E0,-7.864760576E0,8.249977694E0
2.753153167E1,-5.538702668E-1,-3.273229515E0,1.668809381E0,3.715606071E0
2.754146867E1,2.808602596E-1,-4.733022278E0,1.160092029E1,1.253242730E1
2.755140667E1,1.410760059E0,-5.067502309E0,1.789230682E1,1.864951653E1
2.756134367E1,2.193356372E0,-4.073831159E0,2.094490422E1,2.144984674E1
2.757128067E1,2.957776908E0,-2.450208915E0,2.275857486E1,2.308039639E1
2.758121867E1,3.842507706E0,-1.195364861E0,2.499686329E1,2.531870725E1
2.759115567E1,4.545427520E0,-7.320268147E-1,2.832882428E1,2.870050626E1
2.760109267E1,4.928539721E0,-1.039115564E0,3.188050961E1,3.227595324E1
2.761102967E1,4.657908653E0,-2.258044119E0,3.466497943E1,3.504933202E1
2.762096767E1,3.824782749E0,-4.009472610E0,3.671775909E1,3.713352483E1
2.763090467E1,2.540143915E0,-6.083991049E0,3.766158156E1,3.823430402E1
2.764084167E1,1.536812873E0,-8.053193532E0,3.697235621E1,3.787044816E1
2.765077967E1,1.014331775E0,-8.778964557E0,3.435932909E1,3.547763498E1
2.766071667E1,5.775262740E-1,-8.534684259E0,2.957165465E1,3.078404019E1
2.767065367E1,1.094530796E-1,-8.160686406E0,2.389918420E1,2.525430237E1
2.768059067E1,-7.022144933E-1,-7.779346789E0,1.813484348E1,1.974547770E1
2.769052867E1,-1.676817142E0,-6.924787331E0,1.248682258E1,1.437654804E1
2.770046567E1,-2.861096121E0,-5.690201540E0,6.907480742E0,9.395613592E0
2.771040267E1,-4.563802103E0,-4.310997442E0,1.280803353E0,6.407296294E0
2.772034067E1,-6.203284773E0,-3.212152716E0,-3.536446897E0,7.829758854E0
2.773027767E1,-7.251925013E0,-2.818558504E0,-6.993321376E0,1.046141636E1
2.774021467E1,-7.806221176E0,-2.949024211E0,-9.533930145E0,1.267002987E1
2.775015267E1,-7.695142205E0,-2.713943045E0,-1.244237322E1,1.487929271E1
2.776008967E1,-7.693356466E0,-2.098628555E0,-1.633413144E1,1.817679359E1
2.777002667E1,-8.162279772E0,-1.620196653E0,-2.065721887E1,2.227035114E1
2.777996367E1,-8.655531004E0,-1.751196649E0,-2.417309585E1,2.573564590E1
2.778990167E1,-8.480479401E0,-2.011689814E0,-2.628628193E1,2.769357406E1
2.779983867E1,-7.842329487E0,-2.209377451E0,-2.705423652E1,2.825447211E1
2.780977567E1,-6.827497264E0,-2.561841763E0,-2.697180715E1,2.794022428E1
2.781971367E1,-5.317884176E0,-2.892345395E0,-2.648808805E1,2.717102064E1
2.782965067E1,-3.713569000E0,-3.184397737E0,-2.560474216E1,2.606786921E1
2.783958767E1,-2.313780948E0,-3.467695920E0,-2.487713804E1,2.522400631E1
2.784952467E1,-1.215827630E0,-3.764539179E0,-2.456013007E1,2.487669554E1
2.785946267E1,-4.240447569E-1,-3.941691102E0,-2.414129401E1,2.446464427E1
2.786939967E1,2.180996820E-1,-4.045428894E0,-2.308008986E1,2.343295992E1
2.787933667E1,5.741913146E-1,-4.055444882E0,-2.136856774E1,2.175757377E1
2.788927467E1,5.448251358E-1,-3.944015370E0,-1.938149324E1,1.978621672E1
2.789921167E1,3.809671497E-1,-3.768193396E0,-1.722766200E1,1.763906901E1
2.790914867E1,2.928298755E-1,-3.566978134E0,-1.461900158E1,1.505072389E1
2.791908592E1,3.663991043E-1,-3.305244190E0,-1.136988862E1,1.184623377E1
2.792902392E1,6.583771867E-1,-3.328342446E0,-7.753001574E0,8.462881150E0
2.793896092E1,1.214642107E0,-3.465328675E0,-3.778312295E0,5.268728696E0
2.794889792E1,1.830809999E0,-3.379871326E0,7.623143685E-1,3.918739418E0
2.795883592E1,2.204913394E0,-2.603239758E0,5.871129595E0,6.790336003E0
2.796877292E1,2.445630253E0,-1.683442622E0,1.094141518E1,1.133709189E1
2.797870992E1,3.748416066E0,-1.212494425E0,1.631045489E1,1.677950251E1
2.798864692E1,4.979868919E0,-2.434238268E0,2.194700940E1,2.263616204E1
2.799858492E1,6.157488796E0,-4.777702315E0,2.691880331E1,2.802433013E1
2.800852192E1,8.116997765E0,-5.980780091E0,3.104860519E1,3.264462080E1
2.801845892E1,8.746592617E0,-6.437293267E0,3.364164652E1,3.535112456E1
2.802839692E1,7.128635886E0,-7.536366327E0,3.493146745E1,3.643928766E1
2.803833392E1,5.166273476E0,-8.164264902E0,3.549742881E1,3.678876262E1
2.804827092E1,3.526922953E0,-7.247206895E0,3.497205648E1,3.588879948E1
2.805820892E1,1.305797276E0,-6.075193913E0,3.195956630E1,3.255805531E1
2.806814592E1,-8.240274174E-1,-5.207646620E0,2.699291326E1,2.750301749E1
2.807808292E1,-2.169381911E0,-4.314232706E0,2.260554621E1,2.311556924E1
2.808801992E1,-2.899792117E0,-3.826064751E0,1.938411046E1,1.996975974E1
2.809795792E1,-3.514864532E0,-3.508884585E0,1.637875973E1,1.711520709E1
2.810789492E1,-4.013545196E0,-3.473861809E0,1.278510776E1,1.384323811E1
2.811783192E1,-4.408134312E0,-3.795152861E0,8.553944403E0,1.034431236E1
2.812776992E1,-4.857398694E0,-4.096281543E0,3.341810630E0,7.179243891E0
2.813770692E1,-5.583740700E0,-4.283401800E0,-2.134596241E0,7.354059579E0
2.814764392E1,-6.378652126E0,-4.434069344E0,-6.948691333E0,1.042269088E1
2.815758192E1,-6.999791320E0,-4.437107558E0,-1.094915923E1,1.373204609E1
2.816751892E1,-7.725710279E0,-4.374715428E0,-1.435336258E1,1.687731470E1
2.817745592E1,-8.314132547E0,-4.568747093E0,-1.708684351E1,1.954375785E1
2.818739292E1,-8.290835486E0,-4.724353196E0,-1.948473519E1,2.169590679E1
2.819733092E1,-7.929298049E0,-5.163974935E0,-2.158393940E1,2.356707120E1
2.820726792E1,-7.534381782E0,-6.036877694E0,-2.315713511E1,2.508911533E1
2.821720492E1,-6.768100078E0,-6.575519106E0,-2.426247405E1,2.603290758E1
2.822714292E1,-5.963689849E0,-6.649154263E0,-2.504736920E1,2.659224610E1
2.823707992E1,-5.088712499E0,-6.488355832E0,-2.596928332E1,2.724697107E1
2.824701692E1,-3.762216665E0,-5.984047515E0,-2.698810685E1,2.789840516E1
2.825695392E1,-2.391187705E0,-5.279798922E0,-2.744158649E1,2.804700919E1
2.826689192E1,-1.103144841E0,-4.594776851E0,-2.728053078E1,2.768675247E1
2.827682892E1,-1.347497425E-1,-3.869859812E0,-2.623345584E1,2.651769556E1
2.828676592E1,3.522310084E-1,-3.133224368E0,-2.403580323E1,2.424172020E1
2.829670392E1,4.816005085E-1,-2.544907642E0,-2.134850244E1,2.150504709E1
2.830664092E1,3.090778260E-1,-1.756592167E0,-1.852211276E1,1.860778886E1
2.831657792E1,-2.329299020E-1,-3.246051072E-1,-1.570563528E1,1.571071622E1
2.832651492E1,-3.919397423E-1,1.291460926E0,-1.305114438E1,1.312074151E1
2.833645292E1,-3.773310221E-1,2.299484214E0,-1.007377024E1,1.033977046E1
2.834638992E1,-2.367928285E-1,2.267505353E0,-6.149591546E0,6.558591888E0
2.835632692E1,-6.919464903E-1,-1.418796546E-1,-3.537565470E-1,7.899768834E-1
2.836626492E1,-1.376986103E0,-5.016040379E0,8.818542021E0,1.023833166E1
2.837620192E1,-8.206589095E-2,-9.485846152E0,2.280045262E1,2.469511392E1
2.838613892E1,1.640313560E0,-1.147142084E1,3.624188461E1,3.804941951E1
