"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.232301737E2,8.912319081E0,3.792452617E0,6.054664924E0,1.142239448E1
3.232401108E2,9.166225650E0,3.688152907E0,4.202496216E0,1.073699860E1
3.232500487E2,7.179758677E0,2.495294602E0,2.741160665E0,8.080185122E0
3.232599867E2,4.420220214E0,1.126865899E0,1.413718750E0,4.775643852E0
3.232699247E2,2.602036108E0,3.210516080E-1,1.289486468E-2,2.621799443E0
3.232798627E2,1.690416597E0,7.674295127E-2,-1.264880215E0,2.112657026E0
3.232897997E2,1.404000678E0,3.056073573E-1,-1.886839188E0,2.371660997E0
3.232997377E2,1.509556954E0,9.101580003E-1,-2.067897636E0,2.717232124E0
3.233096757E2,1.449877055E0,1.494943008E0,-1.911246636E0,2.826634355E0
3.233196137E2,9.883139312E-1,1.788816758E0,-8.926183999E-1,2.230111528E0
3.233295517E2,8.965366191E-1,2.189314777E0,5.251337600E-1,2.423353579E0
3.233394897E2,8.952826837E-1,2.364718675E0,1.437069021E0,2.908366013E0
3.233494267E2,7.529766575E-1,2.124378816E0,1.084467884E0,2.501205668E0
3.233593647E2,7.669968188E-1,1.632517175E0,-2.168276203E-1,1.816703240E0
3.233693027E2,1.073430388E0,1.161339182E0,-1.431369740E0,2.133021525E0
3.233792407E2,1.513698244E0,7.332156998E-1,-2.021387129E0,2.629618520E0
3.233891787E2,1.689031391E0,1.293145363E-1,-1.632882333E0,2.352839562E0
3.233991167E2,1.864210756E0,-3.868036942E-1,-7.132802027E-1,2.033142270E0
3.234090537E2,2.176152256E0,-7.619468710E-1,2.959726077E-1,2.324607808E0
3.234189917E2,2.592636709E0,-9.633401808E-1,1.045181612E0,2.956720144E0
3.234289297E2,3.073887116E0,-8.841365750E-1,1.412862133E0,3.496663966E0
3.234388677E2,3.437193335E0,-5.859310618E-1,1.373051366E0,3.747383525E0
3.234488057E2,3.325760900E0,-3.159605835E-1,1.180012558E0,3.543013730E0
3.234587438E2,2.592245823E0,-1.591202796E-1,1.097442856E0,2.819474861E0
3.234686807E2,1.529200675E0,-7.697727844E-2,1.130265031E0,1.903123550E0
3.234786187E2,3.527201280E-1,9.238600731E-4,1.087404356E0,1.143180028E0
3.234885568E2,-8.848445266E-1,3.531001970E-2,9.203575909E-1,1.277205829E0
3.234984948E2,-2.131948037E0,1.796805516E-2,5.694872296E-1,2.206771621E0
3.235084328E2,-3.135648916E0,1.086487220E-1,-8.735681713E-2,3.138746546E0
3.235183698E2,-3.940311159E0,3.113825060E-1,-1.014453324E0,4.080701734E0
3.235283078E2,-4.506786488E0,5.734715223E-1,-1.880458707E0,4.916921698E0
3.235382458E2,-4.685782330E0,9.683763877E-1,-2.558667310E0,5.425964180E0
3.235481838E2,-4.324253080E0,1.630608936E0,-2.932313746E0,5.473254434E0
3.235581218E2,-3.373202577E0,2.568538872E0,-2.866377034E0,5.117812507E0
3.235680598E2,-2.333217970E0,3.335181934E0,-2.522847852E0,4.788747844E0
3.235779968E2,-1.709636102E0,3.806996104E0,-1.504125475E0,4.436041972E0
3.235879348E2,-1.025219510E0,4.340912089E0,1.887083602E-1,4.464325666E0
3.235978728E2,-2.961468548E-2,4.889793146E0,2.052338195E0,5.303116641E0
3.236078108E2,1.153000175E0,5.439579352E0,3.745343939E0,6.704180349E0
3.236177488E2,2.634299583E0,5.923651625E0,5.160194126E0,8.285939070E0
3.236276868E2,4.400191746E0,6.272300629E0,5.995251950E0,9.728642687E0
3.236376238E2,6.121575197E0,6.426233844E0,5.980247410E0,1.070203361E1
3.236475618E2,7.291061597E0,6.306809142E0,5.421649450E0,1.106027592E1
3.236574998E2,8.005917624E0,6.044912353E0,4.642916100E0,1.105406497E1
3.236674378E2,8.446986549E0,5.609730404E0,3.862704574E0,1.085085912E1
3.236773758E2,7.544721998E0,4.189841672E0,2.963336733E0,9.124635218E0
3.236873138E2,5.975683658E0,2.285736971E0,2.247082052E0,6.781059388E0
3.236972508E2,4.403986589E0,6.274157412E-1,1.729473658E0,4.772821757E0
3.237071888E2,3.115867785E0,-5.144769171E-1,9.042064118E-1,3.284951718E0
3.237171268E2,2.324534855E0,-1.068891925E0,1.930411470E-1,2.565785869E0
3.237270648E2,1.708410526E0,-1.241370461E0,-1.081214494E-1,2.114558439E0
3.237370028E2,8.436386132E-1,-1.390548866E0,-4.859270096E-2,1.627179618E0
3.237469408E2,-1.247272494E-1,-1.426014129E0,1.669181263E-1,1.441157467E0
3.237568778E2,-1.009110431E0,-1.332657923E0,2.891430598E-1,1.696432937E0
3.237668158E2,-1.619174413E0,-1.041547275E0,2.610711622E-1,1.942859917E0
3.237767538E2,-1.819182518E0,-5.833223996E-1,3.690353215E-2,1.910772599E0
3.237866918E2,-1.928017912E0,-1.159850408E-1,-3.394267756E-1,1.961100746E0
3.237966298E2,-2.196824648E0,2.198117468E-1,-7.842700785E-1,2.342954395E0
3.238065678E2,-2.531152067E0,5.407878161E-1,-1.108170158E0,2.815532516E0
3.238165048E2,-2.491114720E0,1.090839595E0,-1.228293602E0,2.984005486E0
3.238264428E2,-2.146351775E0,1.855305739E0,-1.089736810E0,3.039162984E0
3.238363808E2,-1.768659651E0,2.594208148E0,-8.401548421E-1,3.250220460E0
3.238463188E2,-1.602999845E0,3.088441713E0,-4.153441000E-1,3.504367480E0
3.238562568E2,-1.494910556E0,3.158079420E0,-1.936656296E-2,3.494080459E0
3.238661948E2,-1.126222559E0,2.768735256E0,1.631232834E-1,2.993473130E0
3.238761318E2,-5.857430738E-1,1.938943435E0,6.974558830E-2,2.026687208E0
3.238860698E2,-1.973347574E-2,1.051181147E0,-7.436839700E-2,1.053993298E0
3.238960078E2,4.782121933E-1,2.846990115E-1,-1.705141640E-1,5.820786107E-1
3.239059458E2,8.303031608E-1,-3.017293560E-1,-1.287609512E-1,8.927616287E-1
3.239158838E2,1.040150375E0,-7.588083780E-1,4.983932734E-2,1.288482408E0
3.239258208E2,1.103727736E0,-1.042652399E0,3.159852880E-1,1.550866094E0
3.239357588E2,1.168313741E0,-1.174042550E0,5.817131728E-1,1.755483729E0
3.239456968E2,1.228425457E0,-1.250793395E0,7.467385554E-1,1.905552857E0
3.239556348E2,1.238885833E0,-1.324072164E0,8.422615939E-1,1.999352344E0
3.239655727E2,1.215945744E0,-1.386803140E0,7.937232721E-1,2.007920226E0
3.239755107E2,1.116875785E0,-1.421921517E0,5.698930264E-1,1.895798085E0
3.239854478E2,9.887551036E-1,-1.451487963E0,2.342733729E-1,1.771817704E0
3.239953857E2,8.334589031E-1,-1.405167490E0,-1.497928011E-1,1.640605773E0
3.240053237E2,6.064232138E-1,-1.413105962E0,-4.919163126E-1,1.614496588E0
3.240152617E2,2.217521453E-1,-1.479853683E0,-7.990787369E-1,1.696368994E0
3.240251997E2,-2.215173796E-1,-1.509818032E0,-1.134286746E0,1.901374993E0
3.240351377E2,-4.494441846E-1,-1.373519728E0,-1.449415417E0,2.046792996E0
3.240450747E2,-5.934005874E-1,-1.160950415E0,-1.730291099E0,2.166526577E0
3.240550127E2,-5.254515561E-1,-7.584049201E-1,-1.844276136E0,2.062191026E0
3.240649507E2,-2.680653092E-1,-2.583621472E-1,-1.806824135E0,1.844782769E0
3.240748887E2,-1.022979149E-1,1.341822702E-1,-1.727252886E0,1.735474654E0
3.240848267E2,-7.070511639E-2,3.508816903E-1,-1.657585065E0,1.695790501E0
3.240947647E2,-1.134970871E-1,4.178510206E-1,-1.645874262E0,1.701876362E0
3.241047017E2,-6.945001155E-2,4.097199556E-1,-1.709355728E0,1.759144892E0
3.241146397E2,-2.476722676E-1,2.228773689E-1,-1.689604418E0,1.722143712E0
3.241245777E2,-3.237802112E-1,1.413454749E-2,-1.566846219E0,1.600012651E0
3.241345157E2,-5.211252013E-1,-2.308068511E-1,-1.346039568E0,1.461733832E0
3.241444537E2,-6.979175207E-1,-4.575975421E-1,-1.238663639E0,1.493576910E0
3.241543917E2,-8.105126747E-1,-6.228116436E-1,-1.163477216E0,1.548710552E0
3.241643287E2,-9.214343557E-1,-7.105860981E-1,-1.142788013E0,1.630931733E0
3.241742667E2,-1.001670726E0,-7.085098980E-1,-1.196365466E0,1.713657155E0
3.241842047E2,-9.018891603E-1,-5.707974444E-1,-1.306859130E0,1.687333567E0
3.241941427E2,-6.939826369E-1,-3.074227716E-1,-1.402023734E0,1.594299599E0
3.242040808E2,-8.391991147E-1,-1.579078594E-1,-1.457341318E0,1.689092586E0
3.242140188E2,-9.476959553E-1,6.809521168E-3,-1.399107728E0,1.689874678E0
3.242239557E2,-1.241438435E0,1.134378840E-1,-1.306451579E0,1.805783285E0
3.242338939E2,-1.455430740E0,2.811567865E-1,-1.132759454E0,1.865602251E0
3.242438319E2,-1.654072351E0,4.429276089E-1,-1.013563963E0,1.989837208E0
3.242537699E2,-1.963336849E0,5.797682427E-1,-8.818560147E-1,2.229011626E0
3.242637079E2,-2.259306533E0,6.550670779E-1,-8.301064020E-1,2.494525110E0
3.242736459E2,-2.423441385E0,6.861247100E-1,-8.686348754E-1,2.664275100E0
3.242835839E2,-2.817365964E0,5.787739237E-1,-8.153100228E-1,2.989525157E0
3.242935209E2,-2.913176101E0,4.920201007E-1,-7.144882375E-1,3.039600667E0
3.243034589E2,-2.756672743E0,4.621189016E-1,-5.725441539E-1,2.853174600E0
3.243133969E2,-2.575969806E0,3.860999818E-1,-4.185115367E-1,2.638151918E0
3.243233349E2,-2.379589899E0,2.235159579E-1,-2.218801993E-1,2.400341287E0
3.243332729E2,-2.431887103E0,-1.688402523E-1,-7.303406239E-2,2.438834945E0
3.243432109E2,-2.353286784E0,-4.512362100E-1,2.716908753E-2,2.396311950E0
3.243531479E2,-1.968607529E0,-5.204320139E-1,4.441311121E-2,2.036722271E0
3.243630859E2,-1.775294194E0,-6.778658102E-1,-1.194977921E-1,1.904061778E0
3.243730239E2,-1.560878843E0,-7.609576683E-1,-2.963678795E-1,1.761599630E0
3.243829619E2,-1.360928041E0,-7.353161658E-1,-5.304231513E-1,1.635287044E0
3.243928999E2,-1.395785340E0,-7.097958469E-1,-8.060199666E-1,1.761162981E0
3.244028379E2,-1.462433658E0,-6.392477283E-1,-9.307551098E-1,1.847607896E0
3.244127749E2,-1.556823506E0,-3.780091895E-1,-9.486060745E-1,1.861838839E0
3.244227129E2,-1.931644355E0,-2.879100282E-1,-9.767446303E-1,2.183614474E0
3.244326509E2,-2.390719781E0,-3.182968386E-1,-1.053954774E0,2.632047609E0
3.244425889E2,-2.588294859E0,-1.989453730E-1,-1.186893561E0,2.854394133E0
3.244525269E2,-2.807055861E0,-6.536105365E-2,-1.268950462E0,3.081244870E0
3.244624649E2,-2.801140818E0,1.169843665E-1,-1.332721950E0,3.104226638E0
3.244724019E2,-2.572084623E0,3.469772851E-1,-1.245100254E0,2.878591181E0
3.244823399E2,-2.595206560E0,4.203382069E-1,-8.266629767E-1,2.755930510E0
3.244922779E2,-2.579172910E0,3.890094101E-1,-3.630945504E-2,2.608597248E0
3.245022159E2,-2.270240242E0,4.401438957E-1,9.871023881E-1,2.514376370E0
3.245121539E2,-1.606490341E0,6.783311024E-1,1.847762246E0,2.540702584E0
3.245220919E2,-6.266393772E-1,9.829871178E-1,2.041954710E0,2.351280421E0
3.245320289E2,2.444674087E-1,1.069203728E0,1.802574964E0,2.110032565E0
3.245419669E2,9.019645894E-1,8.978168669E-1,1.622859621E0,2.062350260E0
3.245519049E2,1.378424080E0,5.990946060E-1,1.418348576E0,2.066562356E0
3.245618429E2,1.767569438E0,3.326533610E-1,9.584995633E-1,2.038058240E0
3.245717809E2,2.018624612E0,1.716800988E-2,1.905870706E-1,2.027674406E0
3.245817189E2,2.066639608E0,-3.407108241E-1,-7.655800384E-1,2.230066351E0
3.245916569E2,2.207159310E0,-5.901138675E-1,-1.684555932E0,2.838576278E0
3.246015939E2,2.481133815E0,-7.490865049E-1,-2.383571268E0,3.521159978E0
3.246115319E2,2.895903134E0,-7.325590575E-1,-2.688459125E0,4.018794620E0
3.246214699E2,3.340440920E0,-6.468762982E-1,-2.531013488E0,4.240639546E0
3.246314079E2,3.471051638E0,-5.870168898E-1,-1.774154572E0,3.942133020E0
3.246413459E2,3.250496417E0,-6.733071747E-1,-6.144236666E-1,3.375882989E0
3.246512839E2,2.654987032E0,-9.581107235E-1,5.762571359E-1,2.880799296E0
3.246612209E2,1.829934378E0,-1.346462030E0,1.405730869E0,2.671647264E0
3.246711589E2,1.184680097E0,-1.637016023E0,1.618989349E0,2.589288494E0
3.246810969E2,5.425906223E-1,-1.827656595E0,1.200903490E0,2.253198261E0
3.246910349E2,-1.788724664E-1,-1.842176255E0,3.539670467E-1,1.884383555E0
3.247009729E2,-8.058866501E-1,-1.735825489E0,-3.675957370E-1,1.948761157E0
3.247109109E2,-1.284894357E0,-1.582084647E0,-6.477761847E-1,2.138588162E0
3.247208479E2,-1.573363818E0,-1.448934338E0,-5.359183645E-1,2.205015399E0
3.247307859E2,-1.844323499E0,-1.369774001E0,-1.479310477E-1,2.302106335E0
3.247407239E2,-1.697761284E0,-1.159399368E0,2.458467668E-1,2.070517062E0
3.247506619E2,-1.412562464E0,-9.086049798E-1,4.918502390E-1,1.750089249E0
3.247605999E2,-1.170336439E0,-6.823557410E-1,4.651845968E-1,1.432373361E0
3.247705379E2,-9.665535182E-1,-4.725322080E-1,2.001718265E-1,1.094340510E0
3.247804759E2,-9.590790224E-1,-3.203309387E-1,-2.671750706E-1,1.045861846E0
3.247904129E2,-9.733813119E-1,-1.540510359E-1,-7.689597291E-1,1.250000786E0
3.248003509E2,-9.703091848E-1,8.580788970E-3,-1.209078482E0,1.550304589E0
3.248102889E2,-1.246478735E0,2.793214917E-2,-1.463375060E0,1.922486933E0
3.248202269E2,-1.498690488E0,3.617175311E-2,-1.640379049E0,2.222211736E0
3.248301649E2,-1.724705839E0,-1.276710302E-2,-1.736039497E0,2.447162921E0
3.248401029E2,-1.667279749E0,2.385196209E-2,-1.705283727E0,2.385033179E0
3.248500399E2,-1.315588439E0,1.321426883E-1,-1.538447462E0,2.028559889E0
3.248599779E2,-8.791879302E-1,1.861028409E-1,-1.274980695E0,1.559865846E0
3.248699159E2,-5.795872714E-1,5.415369540E-2,-9.432038319E-1,1.108371552E0
3.248798539E2,-3.402626351E-1,-1.400595260E-1,-6.632917714E-1,7.585191531E-1
3.248897919E2,-3.385059853E-1,-4.007029644E-1,-2.987301546E-1,6.036463145E-1
3.248997299E2,-4.413263489E-1,-6.236475031E-1,-3.576390982E-2,7.648426058E-1
3.249096679E2,-5.639418764E-1,-7.282530217E-1,1.661193967E-3,9.210785326E-1
3.249196049E2,-7.749746136E-1,-6.938892277E-1,-7.320246220E-2,1.042797446E0
3.249295429E2,-1.166724468E0,-6.452912642E-1,-1.773343563E-1,1.345025752E0
3.249394809E2,-1.703917087E0,-6.329953006E-1,-1.593582612E-1,1.824667516E0
3.249494189E2,-2.091137249E0,-6.099170713E-1,-7.309604287E-2,2.179494634E0
3.249593569E2,-2.265425937E0,-5.642354067E-1,2.071668506E-2,2.334725990E0
3.249692949E2,-2.360261927E0,-5.618361479E-1,1.024876571E-1,2.428373930E0
3.249792319E2,-2.256437012E0,-5.714821534E-1,2.332401699E-1,2.339337688E0
3.249891699E2,-2.062172043E0,-6.230983034E-1,4.518178618E-1,2.201123443E0
3.249991079E2,-1.906298576E0,-7.012261677E-1,8.113941425E-1,2.187247780E0
3.250090459E2,-1.608410420E0,-7.627518864E-1,1.432597071E0,2.284974592E0
3.250189839E2,-1.190018605E0,-7.707507312E-1,2.368638064E0,2.760551982E0
3.250289219E2,-7.407153386E-1,-7.159222671E-1,3.556214579E0,3.702413543E0
3.250388599E2,-2.815475267E-1,-5.257851398E-1,4.706102282E0,4.743745114E0
3.250487969E2,1.404235151E-1,-7.971976876E-2,5.451073224E0,5.453464339E0
3.250587349E2,3.230012159E-1,6.239576979E-1,5.414759091E0,5.460152838E0
3.250686729E2,4.047976233E-1,1.373889564E0,4.901475298E0,5.106456085E0
3.250786109E2,1.835593021E-1,1.896183624E0,4.040520156E0,4.467103030E0
3.250885489E2,-1.263478053E-1,2.134428864E0,2.905562734E0,3.607498461E0
3.250984869E2,-1.780130719E-1,2.162232521E0,1.685621880E0,2.747409552E0
3.251084239E2,-4.015911564E-2,2.070011843E0,7.247816759E-1,2.193597562E0
3.251183619E2,2.382070872E-1,1.961293832E0,1.512288773E-1,1.981485878E0
3.251282999E2,7.238661481E-1,1.972132669E0,-2.456462073E-1,2.115096103E0
3.251382379E2,1.402365797E0,2.118004474E0,-5.768974060E-1,2.604876848E0
3.251481759E2,2.234448704E0,2.289259918E0,-9.377741075E-1,3.333600495E0
3.251581139E2,3.023334428E0,2.420455212E0,-1.434793870E0,4.130107498E0
3.251680519E2,3.627824260E0,2.473036006E0,-1.769946331E0,4.733891207E0
3.251779889E2,3.829305278E0,2.312828437E0,-1.685478038E0,4.780542909E0
3.251879269E2,3.385921148E0,1.783073915E0,-1.156007398E0,3.997520195E0
3.251978649E2,2.977824379E0,1.234602017E0,-5.241987902E-1,3.265955380E0
3.252078029E2,2.895058796E0,8.516321956E-1,-1.481520724E-1,3.021355965E0
3.252177409E2,2.873085544E0,5.233820803E-1,-6.801773608E-2,2.921160002E0
3.252276789E2,2.728516353E0,1.437270458E-1,-1.523538816E-1,2.736543560E0
3.252376160E2,2.446343174E0,-2.338685994E-1,-3.495290101E-1,2.482228833E0
3.252475540E2,2.140748388E0,-4.859506908E-1,-5.727511454E-1,2.268699101E0
3.252574920E2,1.833475890E0,-5.704382792E-1,-7.991506577E-1,2.079825821E0
3.252674300E2,1.544158437E0,-4.966177663E-1,-1.099761277E0,1.959726856E0
3.252773680E2,1.142550032E0,-3.822568993E-1,-1.331466553E0,1.795645871E0
3.252873060E2,5.752882522E-1,-3.544240066E-1,-1.488246192E0,1.634456998E0
3.252972440E2,-2.284559780E-1,-4.031273662E-1,-1.646150835E0,1.710121744E0
3.253071810E2,-1.052493847E0,-4.199636927E-1,-1.910833238E0,2.221575221E0
3.253171190E2,-1.748025704E0,-4.137717837E-1,-2.324803827E0,2.937943802E0
3.253270570E2,-2.377013615E0,-3.789355347E-1,-2.776863763E0,3.674882070E0
3.253369950E2,-2.936708805E0,-2.974696411E-1,-3.225265682E0,4.372080227E0
3.253469330E2,-3.483867272E0,-2.385589434E-1,-3.500855480E0,4.944717448E0
3.253568710E2,-3.926228725E0,-2.285455866E-1,-3.526411321E0,5.282336783E0
3.253668090E2,-4.263504017E0,-2.682611910E-1,-3.331390307E0,5.417341779E0
3.253767460E2,-3.916611517E0,-1.483124323E-1,-3.067965056E0,4.977374000E0
3.253866840E2,-3.154878362E0,7.828880891E-2,-2.745413345E0,4.182903423E0
3.253966220E2,-2.594223059E0,1.851957916E-1,-2.202757818E0,3.408288832E0
3.254065600E2,-2.245762189E0,1.204270609E-1,-1.458558124E0,2.680548878E0
3.254164980E2,-1.975772415E0,-8.500141248E-2,-4.993282431E-1,2.039664328E0
3.254264360E2,-1.651781558E0,-3.354405825E-1,5.757437503E-1,1.781118627E0
3.254363740E2,-1.167136550E0,-6.444128662E-1,1.396541970E0,1.930752481E0
3.254463110E2,-5.812693691E-1,-9.550212740E-1,1.922257528E0,2.223738680E0
3.254562490E2,-1.437891725E-1,-1.299970526E0,2.154464495E0,2.520380120E0
3.254661870E2,3.238568097E-2,-1.582003663E0,2.176855237E0,2.691186197E0
3.254761250E2,-1.132718231E-1,-1.807417628E0,2.020101911E0,2.713005845E0
3.254860630E2,-4.120911478E-1,-1.837071636E0,1.724401199E0,2.553078691E0
3.254960010E2,-7.491521399E-1,-1.698129659E0,1.461906239E0,2.362634783E0
3.255059380E2,-1.300449120E0,-1.551839194E0,1.246460901E0,2.377611737E0
3.255158760E2,-2.305868204E0,-1.461508336E0,1.136468927E0,2.957126377E0
3.255258140E2,-3.518891802E0,-1.443491895E0,1.309886234E0,4.022694409E0
3.255357520E2,-4.550556405E0,-1.344979029E0,1.545950024E0,4.990640607E0
3.255456900E2,-5.251434664E0,-1.036692332E0,1.726053622E0,5.624193997E0
3.255556280E2,-5.669003044E0,-4.170343839E-1,2.274216056E0,6.122382858E0
3.255655660E2,-5.340674284E0,1.163410997E-1,3.431743730E0,6.349267839E0
3.255755030E2,-4.273487846E0,6.566595671E-1,4.603216429E0,6.315338601E0
3.255854410E2,-2.748776663E0,1.303446110E0,4.627824436E0,5.538185977E0
3.255953790E2,-1.291552289E0,1.593859039E0,3.584178303E0,4.129749153E0
3.256053170E2,-1.529719323E-1,1.570446642E0,2.815883403E0,3.227832462E0
3.256152550E2,6.476041304E-1,1.294102114E0,1.971265381E0,2.445399475E0
3.256251930E2,1.220161733E0,8.217891763E-1,6.298842895E-1,1.600276952E0
3.256351310E2,1.363072946E0,1.258440676E-1,-8.972979265E-1,1.636749264E0
3.256450680E2,1.212145200E0,-5.387101176E-1,-1.804069512E0,2.239234552E0
3.256550060E2,1.538877378E0,-6.338378844E-1,-1.942210566E0,2.557748215E0
3.256649440E2,2.501378630E0,-8.243770078E-2,-1.272017326E0,2.807439955E0
3.256748820E2,3.582391394E0,7.658607048E-1,-3.287158459E-1,3.678059927E0
3.256848200E2,4.436436005E0,1.550413496E0,2.555087060E-1,4.706488195E0
3.256947580E2,5.201159719E0,2.150106126E0,5.605228633E-1,5.655899986E0
3.257046960E2,5.906587111E0,2.519549145E0,6.333511037E-1,6.452676407E0
3.257146330E2,6.302871627E0,2.409970862E0,5.788965690E-1,6.772685696E0
3.257245710E2,5.327491736E0,1.533406285E0,-6.555488884E-2,5.544168150E0
3.257345090E2,3.168786841E0,1.016870271E-1,-1.364695110E0,3.451658013E0
3.257444470E2,1.522560431E0,-1.070314845E0,-2.463361788E0,3.087380027E0
3.257543850E2,7.823827435E-1,-1.661034046E0,-3.103785684E0,3.606195007E0
3.257643230E2,8.152057962E-1,-1.418945869E0,-3.610784304E0,3.964307148E0
3.257742610E2,1.489840874E0,-6.972645329E-1,-3.624663840E0,3.980451182E0
3.257841980E2,1.997737919E0,-8.920746088E-2,-2.822020056E0,3.458715362E0
3.257941360E2,2.076892408E0,1.522557946E-1,-1.808980004E0,2.758454740E0
3.258040740E2,2.063655189E0,3.068712330E-1,-9.553677946E-1,2.294683053E0
3.258140120E2,2.008990885E0,4.246752329E-1,-2.978039557E-1,2.074868822E0
3.258239500E2,1.659085315E0,4.877779457E-1,8.437356770E-2,1.731360825E0
3.258338880E2,1.011023932E0,3.966435349E-1,-8.060386777E-3,1.086075713E0
3.258438260E2,-8.430398583E-2,9.865202978E-2,-4.338780195E-1,4.528681053E-1
3.258537630E2,-1.223814196E0,-3.205268204E-2,-7.810704821E-1,1.452177558E0
3.258637010E2,-1.959575043E0,1.072797427E-1,-1.004330624E0,2.204568732E0
3.258736390E2,-2.462244970E0,2.749385650E-1,-9.724527740E-1,2.661560802E0
3.258835770E2,-2.869864898E0,2.329098022E-1,-8.455354500E-1,3.000883487E0
3.258935150E2,-3.210721902E0,-1.453303523E-2,-7.472004855E-1,3.296551973E0
3.259034530E2,-3.405496456E0,-4.431346004E-1,-8.359834385E-1,3.534493273E0
3.259133910E2,-3.284785075E0,-8.696207160E-1,-1.149111777E0,3.586991922E0
3.259233280E2,-2.807126613E0,-1.101444179E0,-1.612718210E0,3.419648977E0
3.259332660E2,-2.248151215E0,-1.259922799E0,-1.848131790E0,3.171305797E0
3.259432040E2,-1.911359780E0,-1.390766090E0,-1.670370587E0,2.894419531E0
3.259531420E2,-1.737007503E0,-1.469879795E0,-1.151347752E0,2.550165352E0
3.259630800E2,-1.637192024E0,-1.469978905E0,-5.097035426E-1,2.258546746E0
3.259730180E2,-1.754022901E0,-1.532077505E0,-3.051661849E-2,2.329117662E0
3.259829560E2,-2.168017756E0,-1.585611396E0,3.052889764E-1,2.703269473E0
3.259928930E2,-2.701595187E0,-1.506594754E0,4.387452418E-1,3.124250582E0
3.260028310E2,-3.111452845E0,-1.292646596E0,4.312935501E-1,3.396776141E0
3.260127690E2,-3.464137597E0,-1.060311502E0,3.956237805E-1,3.644314469E0
3.260227070E2,-3.600879121E0,-8.795924845E-1,3.901636505E-1,3.727229676E0
3.260326450E2,-3.372390983E0,-8.149026181E-1,4.014973086E-1,3.492604660E0
3.260425830E2,-2.842235050E0,-8.094003882E-1,3.651410758E-1,2.977710038E0
3.260525210E2,-2.185197899E0,-8.415803933E-1,5.105478805E-1,2.396665716E0
3.260624580E2,-1.345540655E0,-7.945823742E-1,9.250628453E-1,1.815924577E0
3.260723960E2,-3.028312455E-1,-6.691020034E-1,1.487259182E0,1.658717615E0
3.260823340E2,7.460016601E-1,-5.185914566E-1,2.250806728E0,2.427259051E0
3.260922720E2,1.418011776E0,-5.170762968E-1,3.384988225E0,3.706247506E0
3.261022100E2,1.701521044E0,-7.148205055E-1,4.790487544E0,5.133703646E0
3.261121480E2,1.894058453E0,-8.381116788E-1,6.246406235E0,6.580841850E0
3.261220860E2,2.103877308E0,-4.702066241E-1,6.664672773E0,7.004659675E0
3.261320230E2,2.466107933E0,5.591607544E-1,5.149742228E0,5.737089340E0
3.261419610E2,2.853817214E0,1.825817500E0,2.970663294E0,4.505854263E0
3.261518990E2,2.870654272E0,2.690545412E0,1.502500534E0,4.211555344E0
3.261618370E2,2.458166244E0,2.969903449E0,9.537276506E-1,3.971461218E0
3.261717750E2,1.819415822E0,2.817659495E0,1.383222013E0,3.628054864E0
3.261817130E2,1.447987089E0,2.590683154E0,1.955687814E0,3.554296082E0
3.261916510E2,1.398412640E0,2.316806590E0,1.951905835E0,3.336628100E0
3.262015880E2,1.637347852E0,2.080283062E0,1.493510440E0,3.039582051E0
3.262115260E2,2.062304190E0,1.938539977E0,6.405262220E-1,2.901949285E0
3.262214640E2,2.519466114E0,1.818478367E0,-4.057347858E-1,3.133559284E0
3.262314020E2,2.829613835E0,1.648367661E0,-1.522026141E0,3.611148567E0
3.262413401E2,2.772951684E0,1.197351306E0,-2.471266639E0,3.902572227E0
3.262512781E2,2.225718080E0,6.074590480E-1,-2.973392774E0,3.763494660E0
3.262612161E2,1.776384115E0,3.314950275E-1,-2.923334761E0,3.436759463E0
3.262711541E2,1.631207398E0,3.689553608E-1,-2.816342409E0,3.275477095E0
3.262810911E2,1.551123348E0,4.899057475E-1,-2.587040339E0,3.055939953E0
3.262910291E2,1.355389851E0,5.066428176E-1,-2.340371454E0,2.751564488E0
3.263009671E2,1.071562787E0,4.208486688E-1,-2.108487838E0,2.402307510E0
3.263109051E2,8.107608891E-1,2.382404163E-1,-2.123939105E0,2.285871615E0
3.263208431E2,7.891381779E-1,1.615861966E-1,-2.501838806E0,2.628316300E0
3.263307811E2,8.898058891E-1,1.890571466E-1,-3.071573372E0,3.203445037E0
3.263407191E2,9.377156353E-1,2.926541667E-1,-3.526501368E0,3.660760710E0
3.263506561E2,1.017269635E0,5.548330839E-1,-3.684964421E0,3.862853873E0
3.263605941E2,1.079798883E0,8.867536426E-1,-3.550890105E0,3.815903325E0
3.263705321E2,1.028860571E0,1.182707393E0,-3.274306864E0,3.630211604E0
3.263804701E2,9.095814648E-1,1.443508414E0,-2.879578292E0,3.347092189E0
3.263904081E2,5.859869027E-1,1.616464667E0,-2.262773640E0,2.841915413E0
3.264003461E2,1.834827036E-2,1.563963541E0,-1.332704408E0,2.054852709E0
3.264102841E2,-8.338100284E-1,1.209071319E0,-1.951052141E-1,1.481606784E0
3.264202221E2,-1.769659817E0,5.964863093E-1,8.132833779E-1,2.036890188E0
3.264301591E2,-2.604102222E0,-1.599356738E-1,1.312560750E0,2.920572465E0
3.264400971E2,-3.133020885E0,-8.279791850E-1,1.357580802E0,3.513459126E0
